date,mens underwear,isPartial,State
2014-12-01,28,False,MD
2015-01-01,41,False,MD
2015-02-01,58,False,MD
2015-03-01,48,False,MD
2015-04-01,22,False,MD
2015-05-01,7,False,MD
2015-06-01,15,False,MD
2015-07-01,22,False,MD
2015-08-01,22,False,MD
2015-09-01,21,False,MD
2015-10-01,0,False,MD
2015-11-01,34,False,MD
2015-12-01,42,False,MD
2016-01-01,24,False,MD
2016-02-01,15,False,MD
2016-03-01,14,False,MD
2016-04-01,33,False,MD
2016-05-01,36,False,MD
2016-06-01,54,False,MD
2016-07-01,5,False,MD
2016-08-01,36,False,MD
2016-09-01,20,False,MD
2016-10-01,39,False,MD
2016-11-01,24,False,MD
2016-12-01,55,False,MD
2017-01-01,44,False,MD
2017-02-01,27,False,MD
2017-03-01,28,False,MD
2017-04-01,13,False,MD
2017-05-01,27,False,MD
2017-06-01,24,False,MD
2017-07-01,28,False,MD
2017-08-01,32,False,MD
2017-09-01,54,False,MD
2017-10-01,30,False,MD
2017-11-01,28,False,MD
2017-12-01,35,False,MD
2018-01-01,19,False,MD
2018-02-01,33,False,MD
2018-03-01,22,False,MD
2018-04-01,16,False,MD
2018-05-01,23,False,MD
2018-06-01,24,False,MD
2018-07-01,32,False,MD
2018-08-01,20,False,MD
2018-09-01,32,False,MD
2018-10-01,12,False,MD
2018-11-01,56,False,MD
2018-12-01,56,False,MD
2019-01-01,27,False,MD
2019-02-01,64,False,MD
2019-03-01,15,False,MD
2019-04-01,41,False,MD
2019-05-01,19,False,MD
2019-06-01,36,False,MD
2019-07-01,52,False,MD
2019-08-01,24,False,MD
2019-09-01,12,False,MD
2019-10-01,29,False,MD
2019-11-01,18,False,MD
2019-12-01,47,False,MD
2020-01-01,27,False,MD
2008-01-01,55,False,MA
2008-02-01,71,False,MA
2008-03-01,54,False,MA
2008-04-01,0,False,MA
2008-05-01,0,False,MA
2008-06-01,15,False,MA
2008-07-01,43,False,MA
2008-08-01,58,False,MA
2008-09-01,40,False,MA
2008-10-01,37,False,MA
2008-11-01,27,False,MA
2008-12-01,39,False,MA
2009-01-01,38,False,MA
2009-02-01,79,False,MA
2009-03-01,35,False,MA
2009-04-01,0,False,MA
2009-05-01,13,False,MA
2009-06-01,37,False,MA
2009-07-01,0,False,MA
2009-08-01,50,False,MA
2009-09-01,48,False,MA
2009-10-01,100,False,MA
2009-11-01,10,False,MA
2009-12-01,60,False,MA
2010-01-01,41,False,MA
2010-02-01,21,False,MA
2010-03-01,37,False,MA
2010-04-01,19,False,MA
2010-05-01,21,False,MA
2010-06-01,32,False,MA
2010-07-01,20,False,MA
2010-08-01,19,False,MA
2010-09-01,9,False,MA
2010-10-01,18,False,MA
2010-11-01,47,False,MA
2010-12-01,64,False,MA
2011-01-01,26,False,MA
2011-02-01,40,False,MA
2011-03-01,18,False,MA
2011-04-01,38,False,MA
2011-05-01,18,False,MA
2011-06-01,18,False,MA
2011-07-01,6,False,MA
2011-08-01,12,False,MA
2011-09-01,58,False,MA
2011-10-01,49,False,MA
2011-11-01,22,False,MA
2011-12-01,53,False,MA
2012-01-01,24,False,MA
2012-02-01,28,False,MA
2012-03-01,33,False,MA
2012-04-01,10,False,MA
2012-05-01,18,False,MA
2012-06-01,28,False,MA
2012-07-01,31,False,MA
2012-08-01,42,False,MA
2012-09-01,29,False,MA
2012-10-01,19,False,MA
2012-11-01,33,False,MA
2012-12-01,35,False,MA
2013-01-01,17,False,MA
2013-02-01,20,False,MA
2013-03-01,22,False,MA
2013-04-01,30,False,MA
2013-05-01,11,False,MA
2013-06-01,24,False,MA
2013-07-01,21,False,MA
2013-08-01,32,False,MA
2013-09-01,35,False,MA
2013-10-01,23,False,MA
2013-11-01,20,False,MA
2013-12-01,40,False,MA
2014-01-01,27,False,MA
2014-02-01,54,False,MA
2014-03-01,26,False,MA
2014-04-01,16,False,MA
2014-05-01,17,False,MA
2014-06-01,50,False,MA
2014-07-01,38,False,MA
2014-08-01,39,False,MA
2014-09-01,27,False,MA
2014-10-01,47,False,MA
2014-11-01,55,False,MA
2014-12-01,41,False,MA
2015-01-01,23,False,MA
2015-02-01,10,False,MA
2015-03-01,36,False,MA
2015-04-01,46,False,MA
2015-05-01,38,False,MA
2015-06-01,34,False,MA
2015-07-01,26,False,MA
2015-08-01,31,False,MA
2015-09-01,35,False,MA
2015-10-01,42,False,MA
2015-11-01,49,False,MA
2015-12-01,47,False,MA
2016-01-01,11,False,MA
2016-02-01,27,False,MA
2016-03-01,25,False,MA
2016-04-01,38,False,MA
2016-05-01,26,False,MA
2016-06-01,40,False,MA
2016-07-01,20,False,MA
2016-08-01,28,False,MA
2016-09-01,47,False,MA
2016-10-01,36,False,MA
2016-11-01,36,False,MA
2016-12-01,49,False,MA
2017-01-01,31,False,MA
2017-02-01,28,False,MA
2017-03-01,38,False,MA
2017-04-01,24,False,MA
2017-05-01,25,False,MA
2017-06-01,38,False,MA
2017-07-01,49,False,MA
2017-08-01,37,False,MA
2017-09-01,35,False,MA
2017-10-01,37,False,MA
2017-11-01,42,False,MA
2017-12-01,47,False,MA
2018-01-01,27,False,MA
2018-02-01,37,False,MA
2018-03-01,37,False,MA
2018-04-01,24,False,MA
2018-05-01,34,False,MA
2018-06-01,43,False,MA
2018-07-01,36,False,MA
2018-08-01,46,False,MA
2018-09-01,18,False,MA
2018-10-01,23,False,MA
2018-11-01,70,False,MA
2018-12-01,72,False,MA
2019-01-01,21,False,MA
2019-02-01,55,False,MA
2019-03-01,30,False,MA
2019-04-01,32,False,MA
2019-05-01,35,False,MA
2019-06-01,33,False,MA
2019-07-01,36,False,MA
2019-08-01,22,False,MA
2019-09-01,40,False,MA
2019-10-01,19,False,MA
2019-11-01,57,False,MA
2019-12-01,57,False,MA
2020-01-01,29,False,MA
2008-01-01,17,False,MI
2008-02-01,18,False,MI
2008-03-01,17,False,MI
2008-04-01,17,False,MI
2008-05-01,17,False,MI
2008-06-01,38,False,MI
2008-07-01,19,False,MI
2008-08-01,19,False,MI
2008-09-01,0,False,MI
2008-10-01,0,False,MI
2008-11-01,100,False,MI
2008-12-01,0,False,MI
2009-01-01,31,False,MI
2009-02-01,33,False,MI
2009-03-01,30,False,MI
2009-04-01,0,False,MI
2009-05-01,17,False,MI
2009-06-01,52,False,MI
2009-07-01,72,False,MI
2009-08-01,0,False,MI
2009-09-01,17,False,MI
2009-10-01,0,False,MI
2009-11-01,45,False,MI
2009-12-01,16,False,MI
2010-01-01,15,False,MI
2010-02-01,15,False,MI
2010-03-01,0,False,MI
2010-04-01,44,False,MI
2010-05-01,0,False,MI
2010-06-01,33,False,MI
2010-07-01,16,False,MI
2010-08-01,46,False,MI
2010-09-01,57,False,MI
2010-10-01,27,False,MI
2010-11-01,40,False,MI
2010-12-01,14,False,MI
2011-01-01,34,False,MI
2011-02-01,21,False,MI
2011-03-01,26,False,MI
2011-04-01,39,False,MI
2011-05-01,38,False,MI
2011-06-01,19,False,MI
2011-07-01,52,False,MI
2011-08-01,29,False,MI
2011-09-01,24,False,MI
2011-10-01,16,False,MI
2011-11-01,28,False,MI
2011-12-01,50,False,MI
2012-01-01,31,False,MI
2012-02-01,33,False,MI
2012-03-01,24,False,MI
2012-04-01,34,False,MI
2012-05-01,13,False,MI
2012-06-01,24,False,MI
2012-07-01,22,False,MI
2012-08-01,13,False,MI
2012-09-01,13,False,MI
2012-10-01,17,False,MI
2012-11-01,30,False,MI
2012-12-01,39,False,MI
2013-01-01,15,False,MI
2013-02-01,20,False,MI
2013-03-01,33,False,MI
2013-04-01,28,False,MI
2013-05-01,34,False,MI
2013-06-01,18,False,MI
2013-07-01,19,False,MI
2013-08-01,15,False,MI
2013-09-01,35,False,MI
2013-10-01,41,False,MI
2013-11-01,43,False,MI
2013-12-01,51,False,MI
2014-01-01,32,False,MI
2014-02-01,34,False,MI
2014-03-01,29,False,MI
2014-04-01,34,False,MI
2014-05-01,40,False,MI
2014-06-01,27,False,MI
2014-07-01,30,False,MI
2014-08-01,22,False,MI
2014-09-01,25,False,MI
2014-10-01,48,False,MI
2014-11-01,31,False,MI
2014-12-01,32,False,MI
2015-01-01,40,False,MI
2015-02-01,43,False,MI
2015-03-01,18,False,MI
2015-04-01,24,False,MI
2015-05-01,44,False,MI
2015-06-01,29,False,MI
2015-07-01,45,False,MI
2015-08-01,20,False,MI
2015-09-01,15,False,MI
2015-10-01,25,False,MI
2015-11-01,37,False,MI
2015-12-01,42,False,MI
2016-01-01,24,False,MI
2016-02-01,28,False,MI
2016-03-01,23,False,MI
2016-04-01,40,False,MI
2016-05-01,27,False,MI
2016-06-01,52,False,MI
2016-07-01,35,False,MI
2016-08-01,31,False,MI
2016-09-01,51,False,MI
2016-10-01,26,False,MI
2016-11-01,41,False,MI
2016-12-01,65,False,MI
2017-01-01,29,False,MI
2017-02-01,20,False,MI
2017-03-01,35,False,MI
2017-04-01,29,False,MI
2017-05-01,15,False,MI
2017-06-01,45,False,MI
2017-07-01,44,False,MI
2017-08-01,52,False,MI
2017-09-01,20,False,MI
2017-10-01,43,False,MI
2017-11-01,51,False,MI
2017-12-01,41,False,MI
2018-01-01,47,False,MI
2018-02-01,40,False,MI
2018-03-01,22,False,MI
2018-04-01,38,False,MI
2018-05-01,29,False,MI
2018-06-01,36,False,MI
2018-07-01,28,False,MI
2018-08-01,44,False,MI
2018-09-01,21,False,MI
2018-10-01,29,False,MI
2018-11-01,53,False,MI
2018-12-01,92,False,MI
2019-01-01,28,False,MI
2019-02-01,55,False,MI
2019-03-01,28,False,MI
2019-04-01,27,False,MI
2019-05-01,32,False,MI
2019-06-01,33,False,MI
2019-07-01,38,False,MI
2019-08-01,46,False,MI
2019-09-01,32,False,MI
2019-10-01,55,False,MI
2019-11-01,55,False,MI
2019-12-01,62,False,MI
2020-01-01,35,False,MI
2008-01-01,22,False,MN
2008-02-01,23,False,MN
2008-03-01,23,False,MN
2008-04-01,0,False,MN
2008-05-01,23,False,MN
2008-06-01,0,False,MN
2008-07-01,0,False,MN
2008-08-01,0,False,MN
2008-09-01,0,False,MN
2008-10-01,20,False,MN
2008-11-01,22,False,MN
2008-12-01,43,False,MN
2009-01-01,20,False,MN
2009-02-01,21,False,MN
2009-03-01,19,False,MN
2009-04-01,20,False,MN
2009-05-01,41,False,MN
2009-06-01,21,False,MN
2009-07-01,0,False,MN
2009-08-01,0,False,MN
2009-09-01,40,False,MN
2009-10-01,37,False,MN
2009-11-01,0,False,MN
2009-12-01,57,False,MN
2010-01-01,0,False,MN
2010-02-01,0,False,MN
2010-03-01,17,False,MN
2010-04-01,18,False,MN
2010-05-01,38,False,MN
2010-06-01,19,False,MN
2010-07-01,37,False,MN
2010-08-01,18,False,MN
2010-09-01,0,False,MN
2010-10-01,17,False,MN
2010-11-01,100,False,MN
2010-12-01,17,False,MN
2011-01-01,18,False,MN
2011-02-01,10,False,MN
2011-03-01,25,False,MN
2011-04-01,8,False,MN
2011-05-01,8,False,MN
2011-06-01,52,False,MN
2011-07-01,32,False,MN
2011-08-01,49,False,MN
2011-09-01,39,False,MN
2011-10-01,23,False,MN
2011-11-01,32,False,MN
2011-12-01,42,False,MN
2012-01-01,24,False,MN
2012-02-01,8,False,MN
2012-03-01,54,False,MN
2012-04-01,35,False,MN
2012-05-01,31,False,MN
2012-06-01,19,False,MN
2012-07-01,59,False,MN
2012-08-01,42,False,MN
2012-09-01,15,False,MN
2012-10-01,37,False,MN
2012-11-01,63,False,MN
2012-12-01,50,False,MN
2013-01-01,33,False,MN
2013-02-01,33,False,MN
2013-03-01,33,False,MN
2013-04-01,23,False,MN
2013-05-01,22,False,MN
2013-06-01,23,False,MN
2013-07-01,24,False,MN
2013-08-01,30,False,MN
2013-09-01,33,False,MN
2013-10-01,35,False,MN
2013-11-01,32,False,MN
2013-12-01,48,False,MN
2014-01-01,55,False,MN
2014-02-01,25,False,MN
2014-03-01,39,False,MN
2014-04-01,23,False,MN
2014-05-01,25,False,MN
2014-06-01,44,False,MN
2014-07-01,21,False,MN
2014-08-01,35,False,MN
2014-09-01,27,False,MN
2014-10-01,19,False,MN
2014-11-01,61,False,MN
2014-12-01,40,False,MN
2015-01-01,19,False,MN
2015-02-01,48,False,MN
2015-03-01,39,False,MN
2015-04-01,27,False,MN
2015-05-01,34,False,MN
2015-06-01,37,False,MN
2015-07-01,8,False,MN
2015-08-01,46,False,MN
2015-09-01,51,False,MN
2015-10-01,14,False,MN
2015-11-01,27,False,MN
2015-12-01,27,False,MN
2016-01-01,11,False,MN
2016-02-01,52,False,MN
2016-03-01,28,False,MN
2016-04-01,22,False,MN
2016-05-01,28,False,MN
2016-06-01,12,False,MN
2016-07-01,25,False,MN
2016-08-01,12,False,MN
2016-09-01,47,False,MN
2016-10-01,17,False,MN
2016-11-01,27,False,MN
2016-12-01,63,False,MN
2017-01-01,31,False,MN
2017-02-01,49,False,MN
2017-03-01,44,False,MN
2017-04-01,21,False,MN
2017-05-01,52,False,MN
2017-06-01,73,False,MN
2017-07-01,23,False,MN
2017-08-01,31,False,MN
2017-09-01,52,False,MN
2017-10-01,28,False,MN
2017-11-01,68,False,MN
2017-12-01,45,False,MN
2018-01-01,29,False,MN
2018-02-01,31,False,MN
2018-03-01,38,False,MN
2018-04-01,15,False,MN
2018-05-01,45,False,MN
2018-06-01,58,False,MN
2018-07-01,41,False,MN
2018-08-01,36,False,MN
2018-09-01,41,False,MN
2018-10-01,50,False,MN
2018-11-01,69,False,MN
2018-12-01,65,False,MN
2019-01-01,48,False,MN
2019-02-01,21,False,MN
2019-03-01,34,False,MN
2019-04-01,29,False,MN
2019-05-01,19,False,MN
2019-06-01,41,False,MN
2019-07-01,15,False,MN
2019-08-01,82,False,MN
2019-09-01,32,False,MN
2019-10-01,30,False,MN
2019-11-01,45,False,MN
2019-12-01,73,False,MN
2020-01-01,33,False,MN
2008-01-01,50,False,MS
2008-02-01,0,False,MS
2008-03-01,0,False,MS
2008-04-01,47,False,MS
2008-05-01,49,False,MS
2008-06-01,53,False,MS
2008-07-01,48,False,MS
2008-08-01,0,False,MS
2008-09-01,0,False,MS
2008-10-01,0,False,MS
2008-11-01,0,False,MS
2008-12-01,0,False,MS
2009-01-01,0,False,MS
2009-02-01,0,False,MS
2009-03-01,40,False,MS
2009-04-01,0,False,MS
2009-05-01,0,False,MS
2009-06-01,45,False,MS
2009-07-01,0,False,MS
2009-08-01,0,False,MS
2009-09-01,38,False,MS
2009-10-01,37,False,MS
2009-11-01,39,False,MS
2009-12-01,0,False,MS
2010-01-01,0,False,MS
2010-02-01,0,False,MS
2010-03-01,0,False,MS
2010-04-01,0,False,MS
2010-05-01,41,False,MS
2010-06-01,0,False,MS
2010-07-01,0,False,MS
2010-08-01,70,False,MS
2010-09-01,0,False,MS
2010-10-01,100,False,MS
2010-11-01,0,False,MS
2010-12-01,0,False,MS
2011-01-01,0,False,MS
2011-02-01,0,False,MS
2011-03-01,0,False,MS
2011-04-01,0,False,MS
2011-05-01,0,False,MS
2011-06-01,20,False,MS
2011-07-01,0,False,MS
2011-08-01,0,False,MS
2011-09-01,36,False,MS
2011-10-01,17,False,MS
2011-11-01,34,False,MS
2011-12-01,0,False,MS
2012-01-01,15,False,MS
2012-02-01,45,False,MS
2012-03-01,31,False,MS
2012-04-01,15,False,MS
2012-05-01,31,False,MS
2012-06-01,0,False,MS
2012-07-01,15,False,MS
2012-08-01,14,False,MS
2012-09-01,28,False,MS
2012-10-01,27,False,MS
2012-11-01,66,False,MS
2012-12-01,27,False,MS
2013-01-01,25,False,MS
2013-02-01,26,False,MS
2013-03-01,38,False,MS
2013-04-01,0,False,MS
2013-05-01,13,False,MS
2013-06-01,0,False,MS
2013-07-01,0,False,MS
2013-08-01,35,False,MS
2013-09-01,12,False,MS
2013-10-01,0,False,MS
2013-11-01,0,False,MS
2013-12-01,14,False,MS
2014-01-01,0,False,MS
2014-02-01,0,False,MS
2014-03-01,0,False,MS
2014-04-01,9,False,MS
2014-05-01,10,False,MS
2014-06-01,12,False,MS
2014-07-01,39,False,MS
2014-08-01,52,False,MS
2014-09-01,0,False,MS
2014-10-01,0,False,MS
2014-11-01,26,False,MS
2014-12-01,25,False,MS
2015-01-01,35,False,MS
2015-02-01,12,False,MS
2015-03-01,15,False,MS
2015-04-01,16,False,MS
2015-05-01,18,False,MS
2015-06-01,35,False,MS
2015-07-01,14,False,MS
2015-08-01,38,False,MS
2015-09-01,0,False,MS
2015-10-01,0,False,MS
2015-11-01,12,False,MS
2015-12-01,48,False,MS
2016-01-01,8,False,MS
2016-02-01,41,False,MS
2016-03-01,24,False,MS
2016-04-01,0,False,MS
2016-05-01,25,False,MS
2016-06-01,26,False,MS
2016-07-01,9,False,MS
2016-08-01,8,False,MS
2016-09-01,31,False,MS
2016-10-01,16,False,MS
2016-11-01,23,False,MS
2016-12-01,22,False,MS
2017-01-01,7,False,MS
2017-02-01,8,False,MS
2017-03-01,14,False,MS
2017-04-01,7,False,MS
2017-05-01,23,False,MS
2017-06-01,16,False,MS
2017-07-01,16,False,MS
2017-08-01,7,False,MS
2017-09-01,7,False,MS
2017-10-01,7,False,MS
2017-11-01,7,False,MS
2017-12-01,42,False,MS
2018-01-01,26,False,MS
2018-02-01,28,False,MS
2018-03-01,40,False,MS
2018-04-01,20,False,MS
2018-05-01,21,False,MS
2018-06-01,36,False,MS
2018-07-01,14,False,MS
2018-08-01,20,False,MS
2018-09-01,14,False,MS
2018-10-01,14,False,MS
2018-11-01,41,False,MS
2018-12-01,14,False,MS
2019-01-01,7,False,MS
2019-02-01,7,False,MS
2019-03-01,0,False,MS
2019-04-01,14,False,MS
2019-05-01,7,False,MS
2019-06-01,29,False,MS
2019-07-01,35,False,MS
2019-08-01,7,False,MS
2019-09-01,19,False,MS
2019-10-01,22,False,MS
2019-11-01,15,False,MS
2019-12-01,36,False,MS
2020-01-01,0,False,MS
2008-01-01,0,False,MO
2008-02-01,18,False,MO
2008-03-01,53,False,MO
2008-04-01,100,False,MO
2008-05-01,17,False,MO
2008-06-01,19,False,MO
2008-07-01,18,False,MO
2008-08-01,17,False,MO
2008-09-01,0,False,MO
2008-10-01,30,False,MO
2008-11-01,33,False,MO
2008-12-01,16,False,MO
2009-01-01,0,False,MO
2009-02-01,32,False,MO
2009-03-01,44,False,MO
2009-04-01,44,False,MO
2009-05-01,77,False,MO
2009-06-01,63,False,MO
2009-07-01,46,False,MO
2009-08-01,30,False,MO
2009-09-01,29,False,MO
2009-10-01,27,False,MO
2009-11-01,55,False,MO
2009-12-01,54,False,MO
2010-01-01,26,False,MO
2010-02-01,52,False,MO
2010-03-01,61,False,MO
2010-04-01,25,False,MO
2010-05-01,40,False,MO
2010-06-01,14,False,MO
2010-07-01,13,False,MO
2010-08-01,38,False,MO
2010-09-01,25,False,MO
2010-10-01,49,False,MO
2010-11-01,48,False,MO
2010-12-01,60,False,MO
2011-01-01,29,False,MO
2011-02-01,21,False,MO
2011-03-01,19,False,MO
2011-04-01,10,False,MO
2011-05-01,40,False,MO
2011-06-01,52,False,MO
2011-07-01,21,False,MO
2011-08-01,28,False,MO
2011-09-01,0,False,MO
2011-10-01,36,False,MO
2011-11-01,9,False,MO
2011-12-01,17,False,MO
2012-01-01,32,False,MO
2012-02-01,57,False,MO
2012-03-01,21,False,MO
2012-04-01,21,False,MO
2012-05-01,21,False,MO
2012-06-01,14,False,MO
2012-07-01,49,False,MO
2012-08-01,24,False,MO
2012-09-01,23,False,MO
2012-10-01,33,False,MO
2012-11-01,40,False,MO
2012-12-01,6,False,MO
2013-01-01,24,False,MO
2013-02-01,30,False,MO
2013-03-01,16,False,MO
2013-04-01,32,False,MO
2013-05-01,22,False,MO
2013-06-01,46,False,MO
2013-07-01,16,False,MO
2013-08-01,21,False,MO
2013-09-01,27,False,MO
2013-10-01,52,False,MO
2013-11-01,37,False,MO
2013-12-01,16,False,MO
2014-01-01,30,False,MO
2014-02-01,32,False,MO
2014-03-01,20,False,MO
2014-04-01,31,False,MO
2014-05-01,18,False,MO
2014-06-01,24,False,MO
2014-07-01,44,False,MO
2014-08-01,30,False,MO
2014-09-01,30,False,MO
2014-10-01,12,False,MO
2014-11-01,39,False,MO
2014-12-01,77,False,MO
2015-01-01,62,False,MO
2015-02-01,0,False,MO
2015-03-01,19,False,MO
2015-04-01,19,False,MO
2015-05-01,34,False,MO
2015-06-01,41,False,MO
2015-07-01,34,False,MO
2015-08-01,13,False,MO
2015-09-01,37,False,MO
2015-10-01,27,False,MO
2015-11-01,24,False,MO
2015-12-01,55,False,MO
2016-01-01,15,False,MO
2016-02-01,20,False,MO
2016-03-01,33,False,MO
2016-04-01,34,False,MO
2016-05-01,24,False,MO
2016-06-01,21,False,MO
2016-07-01,35,False,MO
2016-08-01,30,False,MO
2016-09-01,19,False,MO
2016-10-01,47,False,MO
2016-11-01,32,False,MO
2016-12-01,57,False,MO
2017-01-01,30,False,MO
2017-02-01,0,False,MO
2017-03-01,21,False,MO
2017-04-01,18,False,MO
2017-05-01,32,False,MO
2017-06-01,24,False,MO
2017-07-01,24,False,MO
2017-08-01,44,False,MO
2017-09-01,39,False,MO
2017-10-01,29,False,MO
2017-11-01,43,False,MO
2017-12-01,26,False,MO
2018-01-01,32,False,MO
2018-02-01,35,False,MO
2018-03-01,33,False,MO
2018-04-01,34,False,MO
2018-05-01,35,False,MO
2018-06-01,37,False,MO
2018-07-01,36,False,MO
2018-08-01,30,False,MO
2018-09-01,22,False,MO
2018-10-01,46,False,MO
2018-11-01,55,False,MO
2018-12-01,56,False,MO
2019-01-01,37,False,MO
2019-02-01,52,False,MO
2019-03-01,57,False,MO
2019-04-01,30,False,MO
2019-05-01,21,False,MO
2019-06-01,44,False,MO
2019-07-01,30,False,MO
2019-08-01,20,False,MO
2019-09-01,12,False,MO
2019-10-01,33,False,MO
2019-11-01,68,False,MO
2019-12-01,49,False,MO
2020-01-01,35,False,MO
2008-01-01,0,False,MT
2008-02-01,0,False,MT
2008-03-01,0,False,MT
2008-04-01,0,False,MT
2008-05-01,51,False,MT
2008-06-01,0,False,MT
2008-07-01,0,False,MT
2008-08-01,0,False,MT
2008-09-01,0,False,MT
2008-10-01,0,False,MT
2008-11-01,49,False,MT
2008-12-01,0,False,MT
2009-01-01,0,False,MT
2009-02-01,0,False,MT
2009-03-01,0,False,MT
2009-04-01,0,False,MT
2009-05-01,0,False,MT
2009-06-01,57,False,MT
2009-07-01,55,False,MT
2009-08-01,0,False,MT
2009-09-01,0,False,MT
2009-10-01,100,False,MT
2009-11-01,0,False,MT
2009-12-01,0,False,MT
2010-01-01,49,False,MT
2010-02-01,0,False,MT
2010-03-01,0,False,MT
2010-04-01,0,False,MT
2010-05-01,0,False,MT
2010-06-01,0,False,MT
2010-07-01,0,False,MT
2010-08-01,0,False,MT
2010-09-01,0,False,MT
2010-10-01,0,False,MT
2010-11-01,47,False,MT
2010-12-01,0,False,MT
2011-01-01,0,False,MT
2011-02-01,0,False,MT
2011-03-01,40,False,MT
2011-04-01,0,False,MT
2011-05-01,0,False,MT
2011-06-01,47,False,MT
2011-07-01,48,False,MT
2011-08-01,0,False,MT
2011-09-01,22,False,MT
2011-10-01,0,False,MT
2011-11-01,0,False,MT
2011-12-01,39,False,MT
2012-01-01,35,False,MT
2012-02-01,18,False,MT
2012-03-01,0,False,MT
2012-04-01,0,False,MT
2012-05-01,0,False,MT
2012-06-01,20,False,MT
2012-07-01,0,False,MT
2012-08-01,0,False,MT
2012-09-01,18,False,MT
2012-10-01,0,False,MT
2012-11-01,16,False,MT
2012-12-01,17,False,MT
2013-01-01,0,False,MT
2013-02-01,32,False,MT
2013-03-01,0,False,MT
2013-04-01,0,False,MT
2013-05-01,0,False,MT
2013-06-01,34,False,MT
2013-07-01,0,False,MT
2013-08-01,0,False,MT
2013-09-01,0,False,MT
2013-10-01,0,False,MT
2013-11-01,14,False,MT
2013-12-01,14,False,MT
2014-01-01,39,False,MT
2014-02-01,0,False,MT
2014-03-01,0,False,MT
2014-04-01,14,False,MT
2014-05-01,15,False,MT
2014-06-01,17,False,MT
2014-07-01,0,False,MT
2014-08-01,31,False,MT
2014-09-01,0,False,MT
2014-10-01,0,False,MT
2014-11-01,0,False,MT
2014-12-01,43,False,MT
2015-01-01,41,False,MT
2015-02-01,0,False,MT
2015-03-01,13,False,MT
2015-04-01,0,False,MT
2015-05-01,0,False,MT
2015-06-01,29,False,MT
2015-07-01,13,False,MT
2015-08-01,13,False,MT
2015-09-01,0,False,MT
2015-10-01,12,False,MT
2015-11-01,12,False,MT
2015-12-01,12,False,MT
2016-01-01,11,False,MT
2016-02-01,0,False,MT
2016-03-01,0,False,MT
2016-04-01,0,False,MT
2016-05-01,11,False,MT
2016-06-01,12,False,MT
2016-07-01,0,False,MT
2016-08-01,0,False,MT
2016-09-01,0,False,MT
2016-10-01,21,False,MT
2016-11-01,0,False,MT
2016-12-01,10,False,MT
2017-01-01,9,False,MT
2017-02-01,10,False,MT
2017-03-01,27,False,MT
2017-04-01,10,False,MT
2017-05-01,10,False,MT
2017-06-01,11,False,MT
2017-07-01,0,False,MT
2017-08-01,10,False,MT
2017-09-01,10,False,MT
2017-10-01,38,False,MT
2017-11-01,9,False,MT
2017-12-01,28,False,MT
2018-01-01,0,False,MT
2018-02-01,0,False,MT
2018-03-01,0,False,MT
2018-04-01,18,False,MT
2018-05-01,0,False,MT
2018-06-01,0,False,MT
2018-07-01,18,False,MT
2018-08-01,0,False,MT
2018-09-01,0,False,MT
2018-10-01,18,False,MT
2018-11-01,27,False,MT
2018-12-01,19,False,MT
2019-01-01,0,False,MT
2019-02-01,9,False,MT
2019-03-01,9,False,MT
2019-04-01,0,False,MT
2019-05-01,0,False,MT
2019-06-01,0,False,MT
2019-07-01,9,False,MT
2019-08-01,17,False,MT
2019-09-01,0,False,MT
2019-10-01,33,False,MT
2019-11-01,17,False,MT
2019-12-01,17,False,MT
2020-01-01,0,False,MT
2008-01-01,0,False,NE
2008-02-01,0,False,NE
2008-03-01,0,False,NE
2008-04-01,70,False,NE
2008-05-01,76,False,NE
2008-06-01,84,False,NE
2008-07-01,0,False,NE
2008-08-01,78,False,NE
2008-09-01,0,False,NE
2008-10-01,0,False,NE
2008-11-01,0,False,NE
2008-12-01,0,False,NE
2009-01-01,66,False,NE
2009-02-01,0,False,NE
2009-03-01,0,False,NE
2009-04-01,63,False,NE
2009-05-01,0,False,NE
2009-06-01,0,False,NE
2009-07-01,0,False,NE
2009-08-01,0,False,NE
2009-09-01,0,False,NE
2009-10-01,64,False,NE
2009-11-01,0,False,NE
2009-12-01,64,False,NE
2010-01-01,61,False,NE
2010-02-01,62,False,NE
2010-03-01,0,False,NE
2010-04-01,0,False,NE
2010-05-01,0,False,NE
2010-06-01,0,False,NE
2010-07-01,0,False,NE
2010-08-01,0,False,NE
2010-09-01,0,False,NE
2010-10-01,0,False,NE
2010-11-01,0,False,NE
2010-12-01,57,False,NE
2011-01-01,29,False,NE
2011-02-01,61,False,NE
2011-03-01,27,False,NE
2011-04-01,0,False,NE
2011-05-01,66,False,NE
2011-06-01,0,False,NE
2011-07-01,0,False,NE
2011-08-01,28,False,NE
2011-09-01,0,False,NE
2011-10-01,28,False,NE
2011-11-01,52,False,NE
2011-12-01,38,False,NE
2012-01-01,16,False,NE
2012-02-01,19,False,NE
2012-03-01,18,False,NE
2012-04-01,23,False,NE
2012-05-01,28,False,NE
2012-06-01,0,False,NE
2012-07-01,29,False,NE
2012-08-01,27,False,NE
2012-09-01,54,False,NE
2012-10-01,49,False,NE
2012-11-01,71,False,NE
2012-12-01,71,False,NE
2013-01-01,0,False,NE
2013-02-01,0,False,NE
2013-03-01,21,False,NE
2013-04-01,0,False,NE
2013-05-01,0,False,NE
2013-06-01,24,False,NE
